URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish,IMDb URL from English,IMDb ID from English,IMDb URL from English cleaned,IMDb URL from Turkish cleaned,IMDb URL,URL_y,country1,date1,country2,date2,country3,date3,country4,date4,country5,date5,country6,date6,country7,date7,country8,date8,country9,date9,country10,date10,country11,date11,country12,date12,country13,date13,country14,date14,country15,date15,country16,date16,country17,date17,country18,date18,country19,date19,country20,date20,country21,date21,country22,date22,country23,date23,country24,date24,country25,date25,country26,date26,country27,date27,country28,date28,country29,date29,country30,date30,country31,date31,country32,date32,country33,date33,country34,date34,country35,date35,country36,date36,country37,date37,country38,date38,country39,date39,country40,date40,country41,date41,country42,date42,country43,date43,country44,date44,country45,date45,country46,date46
https://www.turkishdrama.com/the-agency-menajerimi-ara-tv-series.html,Menajerimi Ara,The Agency,"Drama, Comedy",45.0,Star Tv,25-Aug-20,11-Jul-21,Ay Yapim,Ali Bilgin (episodes 1-9); Deniz Celebi Dikilitas (episodes 10-),Yelda Eroglu (episodes 1-7); Yesim Citak (episodes 1-7); Emine Yildirim (episodes 1-7); Ekin Atalar (episodes 8-34),"Dicle (Ahsen Eroglu) is a young girl who studied in the Radio and Television School in Antalya. After graduation, she decides to come to Istanbul in order to work in the heart of entertainment world in Turkey. Even though she applies for many jobs in the television sector, she cannot manage to find any job.  After one month of job search, Dicle understands that she cannot find a job without any reference in the entertainment sector. As a last resort, she takes her courage and decides to meet his father Kirac (Baris Falay) who works in the entertainment sector.",tt12844722,https://www.imdb.com/title/tt12844722/,tt12844722,https://www.imdb.com/title/tt0285332/,tt0285332,,https://www.imdb.com/title/tt12844722/,https://www.imdb.com/title/tt12844722/,https://www.imdb.com/title/tt12844722/,France,"August 25, 2020",Italy,"August 25, 2020",Turkey,"August 25, 2020",,,United Arab Emirates,"August 26, 2020",Philippines,"August 26, 2020",Singapore,"August 26, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/50m2-tv-series.html,50M2,50M2,"Comedy, Thriller",8.0,Netflix,,,BKM Film,Selcuk Aydemir,Burak Aksak,"Golge (Engin Ozturk) is a hitman who seeks answers about his parents. He does not know anything about his past. Throughout his life, he has been trying to find where he comes from and what has happened to his family.  Golge has been raised by a wealthy businessman Servet (Kursat Alniacik). He becomes a right-hand man of Servet, handles his dirty businesses, and takes the name of Golge (meaning “shadow” in Turkish) until he figures about his true identity.While searching for his identity, Golge comes across to a journalist named Adem. He goes to the journalist’s house and learns a dark truth linked to his long-time custodian Servet.",tt11617848,https://www.imdb.com/title/tt11617848/,tt11617848,Not Found,,,https://www.imdb.com/title/tt11617848/,https://www.imdb.com/title/tt11617848/,https://www.imdb.com/title/tt11617848/,United Arab Emirates,"January 27, 2021",Argentina,"January 27, 2021",Australia,"January 27, 2021",Brazil,"January 27, 2021",Canada,"January 27, 2021",Germany,"January 27, 2021",Egypt,"January 27, 2021",Spain,"January 27, 2021",France,"January 27, 2021",United Kingdom,"January 27, 2021",Israel,"January 27, 2021",India,"January 27, 2021",Italy,"January 27, 2021",Japan,"January 27, 2021",South Korea,"January 27, 2021",Mexico,"January 27, 2021",Netherlands,"January 27, 2021",Philippines,"January 27, 2021",Poland,"January 27, 2021",Singapore,"January 27, 2021",Turkey,"January 27, 2021",United States,"January 27, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/wolf-boru-tv-series.html,Börü,Wolf,"Action, Crime",6.0,Star TV,28-Feb-18,11-Apr-18,CaglarArts; Insignia Productions,"Can Emre, Cem Ozuduru","Alper Caglar, Cem Ozuduru, Emre Sirel, Cam Emre","Kaya (Serkan Cayoglu) is a young guy who is 27 years old. He comes from a wealthy family. He is well-educated urban man whose future is bright. His parents do not want Kaya to work as a police officer and risk his life on the duty.  However, Kaya is determined to serve for the country especially after the tragic death of his sister due to a terrorist attack at the night club.  Kaya graduates from Police Academy as the most successful student. After graduation, he decides to join to the special operations team composing of highly talented and brave police officers. No matter what his parents say, Kaya joins to the special operations team especially due to the sorrow of losing his sister.",tt7146600,https://www.imdb.com/title/tt7146600/,tt7146600,https://www.imdb.com/title/tt0096731/,tt0096731,,https://www.imdb.com/title/tt7146600/,https://www.imdb.com/title/tt7146600/,https://www.imdb.com/title/tt7146600/,Turkey,"February 28, 2018",Argentina,"December 21, 2018",Australia,"December 21, 2018",Germany,"December 21, 2018",Spain,"December 21, 2018",India,"December 21, 2018",Poland,"December 21, 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/my-left-side-sol-yanim-tv-series.html,Sol Yanim,My Better Half,"Drama, Romance, Youth",12.0,Star TV,26-Nov-20,17-Feb-21,BKM,Serdar Gozelekli,Melis Civelek; Ozlem Cadirci,"Serra (Ozge Yagiz) is a young girl who studies architecture at Kuzey University in Istanbul. She is a mature, responsible and beautiful young girl. She and her mother Nilgun (Esra Bezen Bilgin) live in a small shanty house and try to survive without the help of other people.  7 years ago, Serra and her family had a wealthy and happy life. However, their perfect life turned upside down when her father’s business went bankrupt. The sequence of tragedies happened after then. Her father left his family behind and disappeared. Her brother committed suicide and died. Her mother could not handle the situation and suffered from physiological problems.",tt12687768,https://www.imdb.com/title/tt12687768/,tt12687768,Not Found,,,https://www.imdb.com/title/tt12687768/,https://www.imdb.com/title/tt12687768/,https://www.imdb.com/title/tt12687768/,Australia,2020,,,Brazil,2020,,,Canada,2020,,,Germany,2020,,,Spain,2020,,,France,2020,,,Japan,2020,,,Mexico,2020,United States,2020,,,Indonesia,"November 26, 2020",Italy,"November 26, 2020",Poland,"November 26, 2020",Turkey,"November 26, 2020",India,"November 27, 2020",United Arab Emirates,"June 24, 2021",Philippines,"June 24, 2021",Singapore,"June 24, 2021",United Kingdom,"September 14, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/the-red-room-kirmizi-oda-tv-series.html,Kirmizi Oda,The Red Room,"Drama, Psychological",61.0,Tv8,4-Sep-20,18-Feb-22,OGM Pictures,Cem Karci,Banu Kiremitci Bozkurt,"The Red Room (Kirmizi Oda) Turkish series is based on the real-life stories included in the novel named Inside of the Medallion (Madalyonun Ici) by Gulseren Bugdaycioglu.  Doktor Hanim (Binnur Kaya) is a successful therapist who owns a therapist clinic in Istanbul. Her office room is known as the Red Room due to the red color used as a decoration. She works together with her colleagues Doctor Piraye (Tulin Ozen), Doctor Deniz (Burak Sevinc) and Doctor Ayse (Meric Aral).",tt12687036,https://www.imdb.com/title/tt12687036/,tt12687036,https://www.imdb.com/title/tt12687036/,tt12687036,https://www.imdb.com/title/tt12687036/,https://www.imdb.com/title/tt12687036/,https://www.imdb.com/title/tt12687036/,https://www.imdb.com/title/tt12687036/,Turkey,"September 4, 2020",,,United Arab Emirates,"September 5, 2020",Egypt,"September 11, 2020",Singapore,"September 11, 2020",Sweden,"April 12, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/on-the-wings-of-love-sevda-kusun-kanadinda-tv-series.html,Sevda Kusun Kanadinda,On The Wings of Love,"Romance, Drama, Historical",31.0,TRT 1,29-Apr-16,28-Mar-17,Sonart Medya,Ayhan Ozen,"Oktay Berber, Mustafa Burak Dogu, Selma Haciosmanoglu, Alp Emre",On The Wings of Love (Sevda Kusun Kanadinda) is a tragic love story that takes place in 1968-1970s in Turkey.  Tumay (Deniz Baysal/Sevtap Ozaltun) is a young woman who comes from a wealthy family. She is leftist and fights against capitalism while her family supports the opposite of her ideologies. Her father Zafer (Yavuz Bingol) is a high ranking police officer and tries to keep his daughter apart from political unrest in the country.,tt6354876,https://www.imdb.com/title/tt6354876/,tt6354876,https://www.imdb.com/title/tt5513960/,tt5513960,,https://www.imdb.com/title/tt6354876/,https://www.imdb.com/title/tt6354876/,https://www.imdb.com/title/tt6354876/,Turkey,April 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/romance-next-door-cati-kati-ask-tv-series.html,Cati Kati Ask,Romance Next Door,"Romance, Comedy",16.0,Kanal D,9-Jul-20,24-Oct-20,Mia Yapim,Fehmi Ozturk,"Ramazan Demirli, Gokhan Temel, Ozgur Agaoglu, Seyda Delibasi","Aysen (Ezgi Senler) is a young and beautiful girl who studies fashion design. After she was abandoned by her parents when she was a little baby, she has been raised by a warm family. Even though Aysen is left alone by her birth parents, she never lacks for family love, coziness, and kindliness.  Aysen becomes the daughter of the family which consists of father Celal (Renan Bilek), mother Perihan (Tulay Gunal), grandmother Saadet (Bedia Ener), sister Suheyla (Pelin Oztekin), brother-in-law Suayip (Bulent Seyran), and brother Demir (Yigit Kirazci).The life of this warm family gets into a difficulty when they could not get 6-months rent from their penthouse and they could not pay their debt for Turkish type dumplings restaurant.",,,,https://www.imdb.com/title/tt12498170/,tt12498170,https://www.imdb.com/title/tt12498170/,,https://www.imdb.com/title/tt12498170/,https://www.imdb.com/title/tt12498170/,Turkey,"July 9, 2020",India,"July 10, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/new-life-yeni-hayat-tv-series.html,Yeni Hayat,New Life,"Romance, Action",9.0,Kanal D,3-Sep-20,29-Oct-20,OJO Pictures,"Basak Soysal, Cem Ozuduru","Elif Usman, Serdar Soydan, Deniz Buyukkirli","Adem (Serkan Cayoglu) is A Special Forces soldier who is very successful at his work. He loves his job and is used to spend his time in different locations of Turkey apart from his family. Unfortunately, Adem gets seriously injured while he wants to protect his friend when they are on duty. Hence, he has nothing to do but to leave army and start a new life.  After being discharged from Special Forces, Adem starts to look for a new job in Istanbul. He is married with Nevin (Nilperi Sahinkaya) and has a happy cozy life together with his lovely daughter.Adem does not have big expectations. All he wants is to support his family in a decent way and start his own business about security guardianship. Even though Adem applies for different job vacancies, unfortunately, he cannot find a job just because he, as an retired maroon beret, is considered as overqualified.",tt0162222,https://www.imdb.com/title/tt0162222/,tt0162222,https://www.imdb.com/title/tt11896074/,tt11896074,https://www.imdb.com/title/tt11896074/,,https://www.imdb.com/title/tt11896074/,https://www.imdb.com/title/tt11896074/,Turkey,"September 3, 2020",United Arab Emirates,"November 4, 2021",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/nehir-baraj-dam-tv-series.html,Baraj,Nehir,"Romance, Drama",39.0,Fox Tv,17-Mar-20,11-May-21,Medyapim & N0:9 Productions,Hasan Tolga Pulat,Hasan Tolga Pulat,"Nehir (Baraj – Dam) Turkish series is a remake of Turkish movie named Dam made in 1977 starring Turkan Soray and Tarik Akan.  Nehir (Biran Damla Yilmaz) is a young and beautiful girl who uses her beauty to swindle young men. Since she was left alone by her parents and forced to survive in the streets, she has been living together with her mentor Zerrin (Sumru Yavrucuk).Zerrin and Nehir become a good business partner and work together to swindle young men. While Nehir seduces a wealthy man and makes him fall in love with her, Zerrin pretends to be Nehir’s mother.The fall guy expects to get married to Nehir and even has a wedding ceremony, but Nehir and Zerrin run away and remove their trace after they take all the wedding presents and hack the credit cards of the fall guy.",tt0263104,https://www.imdb.com/title/tt0263104/,tt0263104,Not Found,,,https://www.imdb.com/title/tt0263104/,https://www.imdb.com/title/tt0263104/,https://www.imdb.com/title/tt0263104/,Turkey,"October 1, 1977",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/ariza-tv-series.html,Ariza,Trouble (literal title),"Romance, Action",29.0,Show Tv,13-Sep-20,11-Apr-21,O3 Media,Recai Karagoz,Ozan Aksungur,"Ariza which means “trouble”, “disturbance” and “malfunction” in Turkish corresponds to the name of the lead character Ali Riza (A.Riza = the first letter of “Ali” and the middle name of “Riza”)  Ali Riza (Tolga Saritas) is a young taxi driver who has a quiet ordinary life together with his mother, brother and two sisters.  After his father’s death, Ali Riza becomes the head of the family and starts to work hard to support his family.Ali Riza’s life turns upside down when he comes across to a beautiful young doctor Halide (Ayca Aysin Turan).",tt12735946,https://www.imdb.com/title/tt12735946/,tt12735946,Not Found,,,https://www.imdb.com/title/tt12735946/,https://www.imdb.com/title/tt12735946/,https://www.imdb.com/title/tt12735946/,Turkey,"September 13, 2020",,,United Arab Emirates,"September 14, 2020",Egypt,"September 14, 2020",Philippines,"September 14, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/the-innocents-masumlar-apartmani-tv-series.html,Masumlar Apartmani,House of Innocent People,"Drama, Romance, Physiological",16.0,TRT 1,,,OGM Pictures,Cagri Vila Vostuvali,Deniz Madanoglu,"This Turkish drama is an adaptation of popular novel named Madalyonun Ici by Gulseren Budaycioglu.  Inci (Farah Zeynep Abdullah) is a young girl who lives together with her brother and grandfather. After her mother left them years ago, Inci suffers from reliance problem and she tries her best not to leave anyone alone.For this reason, Inci even cannot break up with her alcoholic boyfriend Uygar (Alper Saldiran).Han (Birkan Sokullu), on the other hand, is a handsome and successful businessman who lives together with his father Hikmet, and his three sisters Safiye (Ezgi Mola), Gulben (Merve Dizdar), and Neriman.",tt12694046,https://www.imdb.com/title/tt12694046/,tt12694046,Not Found,,,https://www.imdb.com/title/tt12694046/,https://www.imdb.com/title/tt12694046/,https://www.imdb.com/title/tt12694046/,Turkey,"September 15, 2020",,,United Arab Emirates,"September 16, 2020",Spain,"July 22, 2021",Puerto Rico,"October 29, 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/maria-and-mustafa-tv-series.html,Maria ile Mustafa,Maria and Mustafa,"Romance, Drama",3.0,ATV,,,NTC Medya,Faruk Teber,Birol Elginoz,"Maria (Jessica May) is a beautiful girl whose father is Turkish while her mother is Colombian. When she is seven years old, she leaves Turkey together with her mother and starts to live in Colombia. After then, she rarely sees her father and comes to Turkey a couple of times. Whenever she comes to Turkey, she intentionally upset her father because she believes that her father let them leave and has not done his best to keep the family together.  Years later, Maria’s father passes away all alone due to an illness and Maria returns Turkey in order to visit her father’s graveyard and sell the property inherited from her father.Maria aims to sell the property as soon as possible, return Colombia to open a restaurant with the money she gets, and work there as a cook. However, her life turns upside down when she finds true love in Cappadocia.",tt12531682,https://www.imdb.com/title/tt12531682/,tt12531682,Not Found,,,https://www.imdb.com/title/tt12531682/,https://www.imdb.com/title/tt12531682/,https://www.imdb.com/title/tt12531682/,Turkey,"September 6, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/mr-wrong-bay-yanlis-tv-series.html,Bay Yanlis,Mr. Wrong,"Romance, Comedy",12.0,Fox Tv,,,Gold Film,Deniz Yorulmazer,"Asli Zengin, Banu Zengin","Ezgi (Ozge Gurel) is a beautiful girl who works as a public relations specialist. She is tired of wrong relations and does not understand where she does wrong. Even though she devotes her life for her boyfriend, she ends up disappointment all the time.  Her latest relationship becomes a disappointment too. Ezgi organizes a surprise birthday party for her boyfriend Soner (Taygun Sungar) whom she has been dating for 3 years and expecting to get married. However, she discovers that her boyfriend has been having a love affair.Ezgi breaks up Soner but she keeps complaining about her life. She realizes that she is destined to find wrong guys. 3 months after ending her relationship, she decides to focus on her work-life and aims to become a successful career woman.",tt12453442,https://www.imdb.com/title/tt12453442/,tt12453442,https://www.imdb.com/title/tt12453442/,tt12453442,https://www.imdb.com/title/tt12453442/,https://www.imdb.com/title/tt12453442/,https://www.imdb.com/title/tt12453442/,https://www.imdb.com/title/tt12453442/,Turkey,2020,Australia,"June 26, 2020",Italy,"June 26, 2020",,,United States,"June 26, 2020",Egypt,"June 27, 2020",Philippines,"June 27, 2020",India,"March 22, 2021",Indonesia,"June 30, 2021",United Arab Emirates,"July 14, 2021",,,Brazil,"June 19, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/lets-go-kalk-gidelim-tv-series.html,Kalk Gidelim,Let’s Go,"Comedy, Family",116.0,TRT 1,,,Staff Film,"Hatice Memis, Ozgur Pak, Erkan Nurhan","Baykut Badem, Hazan Toma, Oktay Berber, Cuneyt Inay","Mustafa Ali (Erkan Sever) has a wealthy life in Istanbul. He has been living in Istanbul apart from his parents who live in a small village. After graduating from university, Mustafa Ali refuses to go back to his village, leaves his fiancé in the village and starts a new life in the great city Istanbul. He gets arried to high-class society girl Nurcan (Ayca Varlier) and stops going to his village after then.  It has been 15 years since Mustafa Ali went to his village the last time. After then, he always finds excuses to visit his parents.",tt7661056,https://www.imdb.com/title/tt7661056/,tt7661056,Not Found,,,https://www.imdb.com/title/tt7661056/,https://www.imdb.com/title/tt7661056/,https://www.imdb.com/title/tt7661056/,Turkey,"November 18, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/bread-and-butter-ekmek-teknesi-tv-series.html,Ekmek Teknesi,Bread and Butter,"Family, Comedy",106.0,"ATV (2002-2004), Show Tv (2004-2005)",16-Nov-02,13-Jun-05,"Sinegraf (2002-2004), Pana Film (2004-2005)",Metin Gunay,"Raci Sasmaz, Mehmet Turgut, Hasan Kacan, Elif Aktug, Bahadir Ozdener, Omer Lutfi Mete",Nusret (Savas Dincel) is a baker who owns a bakery shop named as Boat of Bread (Ekmek Teknesi) in a small neighborhood. He gets up too early each day to cook bread. The locals in the neighborhood have been buying bread from this bakery shop for 100 years.  Nusret lives happily with her wife and five daughters. Each girl has her own problem.Mehbare (Mehtap Bayri) is the biggest daughter who wants to get married soon. She is good at domestic responsibilities and wants to have her own family as soon as possible.,tt0421327,https://www.imdb.com/title/tt0421327/,tt0421327,Not Found,,,https://www.imdb.com/title/tt0421327/,https://www.imdb.com/title/tt0421327/,https://www.imdb.com/title/tt0421327/,Turkey,"November 16, 2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/lion-family-aslan-ailem-tv-series.html,Aslan Ailem,Lion Family,"Romance, Comedy",31.0,TRT 1,28-Sep-17,20-May-18,Es Film,Basak Soysal,Ayca Mutlugil,"Lion Family is a family consisting of seven family members. Vedat (Hakan Salinmis) has been living together with his mother Hayriye (Zerrin Sumer), his wife Hatice (Benian Donmez) and his four sons in Lion Ranch for 30 years. Vedat is a farmer while his wife Hatice is a housewife who is also working in the Ranch through raising chickens and growing vegetables.  Lion Family lives happily all together in the Lion Ranch.The eldest son Gayret (Ferdi Sancar) works as a radiologist who is a cleaning addict. Due to his picky personality, he cannot manage to have a girlfriend and all his dating attempts fail.",tt7541582,https://www.imdb.com/title/tt7541582/,tt7541582,Not Found,,,https://www.imdb.com/title/tt7541582/,https://www.imdb.com/title/tt7541582/,https://www.imdb.com/title/tt7541582/,Turkey,"October 22, 2017",,,United Arab Emirates,"October 23, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/ramo-tv-series.html,Ramo,Ramo,"Action, Drama",11.0,Show Tv,,,BKM,Yagiz Alp Akaydin,Yilmaz Sahin,"Ramo (Murat Yildirim) is a young and ambitious guy who lives in Adana. He is the leader of his family and the neighborhood known as Pumpers. They do the illegal works on behalf of Cengiz who is the boss of the underground world in Adana.  Ramo and his family smuggle gasoline oil and work under the rule of Cengiz. They live in a neighborhood which is governed by its own rules and traditions.The family is connected to each other and does everything for the safety of their loved ones. Even though they are not happy with the current situation, they do not want any dispute with their boss.Ramo makes a plan to become the leader of Adana. His war against his boss would not be easy but he is determined to get what he and his family deserves. In order to fulfill his goal, he thinks everything in detail and starts to execute his plan step by step.",tt11051886,https://www.imdb.com/title/tt11051886/,tt11051886,https://www.imdb.com/title/tt11051886/,tt11051886,https://www.imdb.com/title/tt11051886/,https://www.imdb.com/title/tt11051886/,https://www.imdb.com/title/tt11051886/,https://www.imdb.com/title/tt11051886/,Turkey,2020,France,"January 14, 2020",Italy,"January 14, 2020",,,Indonesia,"January 15, 2020",India,"January 15, 2020",Singapore,"January 15, 2020",South Africa,"January 15, 2020",United Arab Emirates,"June 15, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/the-choice-babil-tv-series.html,Babil,The Choice,"Romance, Drama",20.0,Star Tv,17-Jan-20,20-Nov-20,Ay Yapim,Uluc Bayraktar,"Nukhet Bicakci, Ozlem Yucel","Irfan (Halit Ergenc) is an idealist economy professor who is married to Eda (Nur Fettahoglu). He is a trustworthy man who does his best to be a good husband, a good father, a good teacher, and a good citizen. However, his modest life turns upside down all of a sudden.  While Irfan is about to get promoted as a dean, he is slandered by his colleague and is discharged from the faculty. After 20 years of academic career, he finds himself unemployed. Even though he applies to the court, Irfan cannot prove his innocence right away. Thus, all his bank accounts have been blocked throughout investigation until he is declared innocent at the court.",tt0449467,https://www.imdb.com/title/tt0449467/,tt0449467,https://www.imdb.com/title/tt11138216/,tt11138216,https://www.imdb.com/title/tt11138216/,,https://www.imdb.com/title/tt11138216/,https://www.imdb.com/title/tt11138216/,Turkey,2020,,,United Arab Emirates,"June 18, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/hercai-tv-series.html,Hercai,Hercai,"Romance, Drama",69.0,Atv,15-Mar-19,25-Apr-21,Mia Production,"Baris Yos, Cem Karci, Benal Tairi","Feraye Sahin, Zeynep Sirin Yalgin, Bersan Tan, Pelin Gulcan","Hercai Turkish series is adapted from Sumeyye Ezel’s novel named Hercai.  Miran Aslanbey (Akin Akinozu) is a successful businessman who is young, charismatic, and cold. He has been raised by his grandmother Azize (Ayda Aksel) after his parents died years ago. Miran has been raised with anger and vengeance towards Sadoglu family which was responsible for the death of his parents.In order to take his revenge, Miran comes to Midyat and starts to execute his plan. He starts to do business with Sadoglu family which is one of the wealthiest families in Midyat. He does his best to prove that he is a trustworthy man.",tt28297480,https://www.imdb.com/title/tt28297480/,tt28297480,Not Found,,,https://www.imdb.com/title/tt28297480/,https://www.imdb.com/title/tt28297480/,https://www.imdb.com/title/tt28297480/,Turkey,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/love-101-ask-101-tv-series.html,Ask 101,Love 101,"Youth, Romance",8.0,Netflix,,,Ay Yapim,"Ahmet Katiksiz, Deniz Yorulmazer","Meric Acemi, Destan Sedolli","The story takes place in 1998 in Istanbul.  Sinan, Kerem, Osman and Eda are 17 years old and go to the same high school. They are all troublemakers:Sinan (Mert Yazicioglu) lives in an old mansion along the Bosporus together with his grandfather who is not capable of providing good care. Since his parents got divorced and started their own lives, Sinan has been struggling to survive without the love of his parents. Even though he is very clever, he does not care about the school and his grades. Most of the time, he drinks alcohol to forget his loneliness and acts as an arrogant student.",tt10516352,https://www.imdb.com/title/tt10516352/,tt10516352,https://www.imdb.com/title/tt10516352/,tt10516352,https://www.imdb.com/title/tt10516352/,https://www.imdb.com/title/tt10516352/,https://www.imdb.com/title/tt10516352/,https://www.imdb.com/title/tt10516352/,Turkey,2020,United Arab Emirates,"April 24, 2020",Argentina,"April 24, 2020",Australia,"April 24, 2020",Brazil,"April 24, 2020",Canada,"April 24, 2020",Germany,"April 24, 2020",Ecuador,"April 24, 2020",Egypt,"April 24, 2020",Spain,"April 24, 2020",France,"April 24, 2020",United Kingdom,"April 24, 2020",Hong Kong,"April 24, 2020",Hungary,"April 24, 2020",Indonesia,"April 24, 2020",Israel,"April 24, 2020",India,"April 24, 2020",Italy,"April 24, 2020",Japan,"April 24, 2020",South Korea,"April 24, 2020",Mexico,"April 24, 2020",Philippines,"April 24, 2020",Poland,"April 24, 2020",Sweden,"April 24, 2020",Singapore,"April 24, 2020",,,Taiwan,"April 24, 2020",United States,"April 24, 2020",Netherlands,"April 25, 2020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.turkishdrama.com/miracle-doctor-mucize-doktor-tv-series.html,Mucize Doktor,Miracle Doctor,"Drama, Romance",59.0,Fox Tv,,,MF Yapim,"Yusuf Pirhasan, Aytac Cicek","Park Jae-Bum (original screenwriter); Pinar Bulut, Onur Koralp","This drama is a remake of Korean Drama Good Doctor (2013).  Ali (Taner Olmez) is young man who has a savant syndrome. He has faced with many difficulties throughout his life due to his special condition. When he was a little child, he did not have any friend and suffered from the bullying of the neighborhood kids. That’s why, his elder brother had to take care of him all the time. One of these times, his elder brother passed away while he was trying to persuade neighborhood kids to play with them. After then, Ali was blamed for the death of his elder brother and was abandoned by his family.Ali is left alone after the death of his elder brother. He has been raised in an orphanage and has done his best to survive in this cruel world. Even though Ali has a savant syndrome, he manages to go to medical school and graduates as the best student. He has a genius-level memory and special medical skills.",tt10723804,https://www.imdb.com/title/tt10723804/,tt10723804,Not Found,,,https://www.imdb.com/title/tt10723804/,https://www.imdb.com/title/tt10723804/,https://www.imdb.com/title/tt10723804/,Australia,"September 12, 2019",India,"September 12, 2019",Turkey,"September 12, 2019",United Arab Emirates,"October 3, 2019",Philippines,"October 3, 2019",South Africa,"October 3, 2019",Hungary,"January 4, 2021",Argentina,"April 12, 2021",Ecuador,"August 9, 2021",Spain,"March 25, 2023",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
