URL,Original Title,English Title,Genre,Episodes,Broadcast Network,Broadcast Start Date,Broadcast End Date,Production Company,Director,Screen Writer,Synopsis,IMDb ID from Turkish,IMDb URL from Turkish,IMDb ID From Turkish
https://www.turkishdrama.com/wren-calikusu.html,Calikusu,Wren,"Romance, Drama",,Kanal D,24-Sep-13,17-May-14,TIMS,"Cagan Irmak, Dogan Umit Karaca",Sevgi Yilmaz,"The story takes place in the early twentieth century.  Feride (Fahriye Evcen) is an orphaned girl who lost both her parents when she was a little child. She starts to attend a boarding French school in Istanbul and stays with her aunt’s family during the summer holidays. Feride reflects her pain belligerently. For this reason, she is given the nickname “wren” during her time at school for being mischievous and vivacious unlike other girls.",,,
https://www.turkishdrama.com/l-o-v-e-a-s-k.html,A.S.K.,L.O.V.E,"Romance, Drama",13.0,Kanal D,25-Sep-13,30-Dec-13,Gold Film,Omur Atay,"Evren Sit, Serdar Soydan",,tt0960715,https://www.imdb.com/title/tt0960715/,tt0960715
https://www.turkishdrama.com/from-fatih-to-harbiye-fatih-harbiye.html,Fatih Harbiye,,"Romance, Drama",,Fox Tv,31-Aug-13,10-Dec-14,Koliba Film,Sadullah Celen,Hayriye ErsozSynopsis,,tt7879794,https://www.imdb.com/title/tt7879794/,tt7879794
https://www.turkishdrama.com/tide-medcezir.html,Medcezir,,"Youth, Romance, Drama",,Star Tv,13-Sep-13,12-Jun-15,Ay Yapim,Ali Bilgin,"Ece Yorenc, Melek Gencoglu","This tv series is a remake of a popular American tv series The O.C.  Yaman (Cagatay Ulusoy) is a young guy who lives in a poor neighborhood in Istanbul with his mother, his brother and his step-father. Actually, Yaman is a good guy who has a potential to be successful in school life if a chance is given to him.However, he finds himself in the wrong place at the wrong time. His troublesome elder brother causes another problem but this time, he drags Yaman into trouble too. While they are trying to steal a car, they are arrested by the police.In court, Yaman and his brother are defended by a successful lawyer Selim (Baris Falay). Selim immediately realizes Yaman’s potential and strongly believes that this young guy can become successful if he is given a chance.For this reason, Selim tries his best to save both Yaman and his brother. Since Yaman is a teenager who is involved in a crime for the first time, he is released by court decision. However, his brother is sentenced for one year in prison.",tt3150586,https://www.imdb.com/title/tt3150586/,tt3150586
https://www.turkishdrama.com/waiting-for-the-sun-gunesi-beklerken.html,Gunesi Beklerken,,"Youth, Romance, Drama",,Kanal D,2-Jul-13,27-Jul-14,D Productions,Altan Dönmez,"Gokhan Horzum, Aysin Akbulut, Deniz Dargi, Cuneyt BolakSynopsis",,,,
https://www.turkishdrama.com/black-rose-karagul.html,Karagul,,"Drama, Romance",,Star Tv,"Mart 29, 2013",10-Jun-16,Avsar Film,Murat Saracoglu,"Eylem Canpolat, Funda Cetin, Pinar Uysal, Sema Ergenekon","Ebru (Ece Uslu) is a beautiful young woman who is married to Murat (Ozcan Deniz). They live in Istanbul and have a happy life with their two daughters named Ada (Ayca Aysin Turan) and Maya (Ilayda Cevik) and one little son. Murat is a wealthy guy who actually comes from a conservative and traditional family living in the South-East part of Turkey. He leaves his family behind to have a modern life with his wife and children. However, when his business does not go well, he decides to go to his hometown in order to get some money from his older brother Kendal (Mesut Akusta).",tt2735484,https://www.imdb.com/title/tt2735484/,tt2735484
https://www.turkishdrama.com/i-still-have-a-hope-benim-hala-umudum-var.html,Benim Hala Umudum Var,,"Romance, Drama",33.0,"Star Tv, Fox Tv",1-Jul-13,25-Apr-14,Gold Film,Nisan Akman,"Deniz Akcay, Onur Ugras","Umut (Gizem Karaca) is a young and beautiful girl who works as a manicurist in one of the well-known coiffeurs. She is so pure and naive. She lives with her mother, her step father, two step sisters and two step brothers. In this family, Umut only cares for her mother Zeliha (Nergis Corakci) and her little brother.  The life of Umut is just like Cinderella. Her step sisters are always jealous of her. They don’t do any house chores such as cleaning, cooking and etc. Generally Umut and her mother do the house chores. Also, Umut is constantly abused by her step father Zafer (Ali Erkazan) and her step brother Musa (Burak Altay). Zafer is the head of the family but he still asks for Umut’s salary to buy alcohol. On the other hand, Musa is a conservative guy who does not want her sisters to have any boyfriend.",tt8438442,https://www.imdb.com/title/tt8438442/,tt8438442
https://www.turkishdrama.com/love-wants-effort-ask-emek-ister.html,Ask Emek Ister,,"Romance, Comedy, Drama",11.0,Show Tv,14-Apr-13,1-Aug-13,MinT Yapim,Hamdi Alkan,Birol GuvenSynopsis,,tt32447000,https://www.imdb.com/title/tt32447000/,tt32447000
https://www.turkishdrama.com/a-love-story-bir-ask-hikayesi.html,Bir Ask Hikayesi,A Love Story,"Melodrama, Romance",36.0,Fox Tv,26-Mar-13,14-Jan-14,MF Yapim,"Baris Yon, Baris Ercetin","original screen writer : Lee Kyung Hee; screen adapter: Makbule Kosif, Zehra Guleray, Gulsev Karagoz, Zafer Ozer CetinelSynopsis",,tt0065039,https://www.imdb.com/title/tt0065039/,tt0065039
https://www.turkishdrama.com/mercy-merhamet.html,Merhamet,Mercy,"Drama, Romance, Family",44.0,Kanal D,13-Feb-13,12-Mar-14,Most Production,Cagatay Tosun,Mahinur Ergun,"Narin (Ozgu Namal) is a successful girl who lives in a poor neighborhood with her family. Her father Recep (Turgut Tuncalp) does not have a regular job and he is addicted to alcohol. For this reason, Narin is beaten by her father all the time. The only thing that Narin wants in this life is to become a successful woman who can stand on her own legs.  Therefore, Narin works so hard and she manages to become the most hardworking and succesful student in her school all the time. However, her father Recep does not want to let her go to school. He wants Narin to start working and bring money to him. Because of this reason, Narin works secretly from her father.On the other hand, Narin has a little sister Saziye and elder brother. Saziye supports her sister all the time but her brother forces Narin to quit the school. Her mother Hatice also does not want any disputes at home, for this reason, she stands on her husband’s side. In this family, Narin tries to be strong, determined, and even happy.",tt0045024,https://www.imdb.com/title/tt0045024/,tt0045024
https://www.turkishdrama.com/80s-seksenler.html,Seksenler,80s,"Family, Romance, Comedy",348.0,TRT 1,,,Mint Production,"Mufit Can Sacinti, Birol Guven","Murat Aras, Birol GuvenSynopsisFehmi (Rasim Oztekin) is a father of the family. He has a simple middle-class life with his wife Rukiye (Ozlem Turkad), his sons Ahmet (Soray Uzun) and Cagatay (Ilker Ayrik), and his daughter Nazli (Yasemin Conka). They live happilly in a friendly neighborhood in Turkey. The time is 1980s and during that time, they have different happinesses, problems, and loves.","Fehmi (Rasim Oztekin) is a father of the family. He has a simple middle-class life with his wife Rukiye (Ozlem Turkad), his sons Ahmet (Soray Uzun) and Cagatay (Ilker Ayrik), and his daughter Nazli (Yasemin Conka). They live happilly in a friendly neighborhood in Turkey. The time is 1980s and during that time, they have different happinesses, problems, and loves.",tt2361816,https://www.imdb.com/title/tt2361816/,tt2361816
https://www.turkishdrama.com/revenge-intikam.html,,,,,,,,D Productions,,,"This tv series is a remake of a popular American tv series Revenge.  Little girl, Derin has a happy life with her father Adil. However, one day her happy life turns upside down. Her father is framed for a crime he did not commit and sent to prison for life. After that, Derin is permanently separated from her father. She spends her beautiful years in orphange while believing that her father is guilty.Years after, Derin reaches her father’s diaries and learns his innocence. Now, she just wants one thing: revenge. For this reason, she creates a new identity and acquaints herself as Yagmur Ozden (Beren Saat).",,,
https://www.turkishdrama.com/karadayi-karadayi.html,Karadayi,Karadayi,"Drama, Action, Romance",115.0,ATV,8-Oct-12,15-Jun-15,Ay Yapim,"Uluc Bayraktar, Cem Karci","Eylem Canbolat, Sema Ergenekon","The story takes place during 1970s.  Mahir (Kenan Imirzalioglu) is a young and handsome guy. He works as a shoe repairer and has a comfortable middle-class life. He lives happilly with his family, father Nazif Kara (Cetin Tekindor), mother, two sisters and one brother. On the day of his engagement with Ayten (Melike Yalova), his perfect life turns upside down.His father, Nazif Kara is blamed for a murder. His father is convicted of murdering a successful judge and he is sentenced to death after the trial. The witnesses see Nazif Kara on-scene of the murder with the murder weapon in his hands.Mahir never believes that his father is guilty. He tries to prove the innocence of his father and wants to give him his freedom. However, finding any evidence to save his father would be too hard for him.",tt2339608,https://www.imdb.com/title/tt2339608/,tt2339608
https://www.turkishdrama.com/20-minutes-20-dakika.html,20 Dakika,20 Minutes,"Romance, Drama, Action",25.0,Star TV,1-Jan-13,27-Jun-13,Ay Yapim,Serdar Isik,"Kerem Deren, Pinar BulutSynopsisMelek (Tuba Buyukustun) is a beautiful and young woman who has a happy life with her lovely husband and two children. She has a pastry shop and works all day to cook delicious cakes. Her husband Ali (Ilker Aksum) on the other hand, works at the university as a history teacher. One day, their perfect life turns upside down.  The day when they are celebrating buying a house, the door is knocked and the police arrests Melek for attempted murder. Everything develops so fast that neither Ali nor Melek understands what is going on.The police takes Melek to the police station and Ali can’t do anything. This day transforms Ali’s life so radically that he will never be able to go back to the way he used to live and his whole life will change.","Melek (Tuba Buyukustun) is a beautiful and young woman who has a happy life with her lovely husband and two children. She has a pastry shop and works all day to cook delicious cakes. Her husband Ali (Ilker Aksum) on the other hand, works at the university as a history teacher. One day, their perfect life turns upside down.  The day when they are celebrating buying a house, the door is knocked and the police arrests Melek for attempted murder. Everything develops so fast that neither Ali nor Melek understands what is going on.The police takes Melek to the police station and Ali can’t do anything. This day transforms Ali’s life so radically that he will never be able to go back to the way he used to live and his whole life will change.",tt2544148,https://www.imdb.com/title/tt2544148/,tt2544148
https://www.turkishdrama.com/peace-street-huzur-sokagi.html,,,,67.0,,,,Set Film,,,,,,
https://www.turkishdrama.com/the-poor-road-kotu-yol.html,,,,,,,,Gold Film,,,"Nuran (Sukran Ovali) is a beautiful and innocent girl who lives in a small village in Adana (a city in southern Turkey). She lives with her mother, brother and sister in a small house. She works as a cleaning lady but she never complains about that. She is in love with Resat (Ilker Aksum) who works as a driver at a big farm.  Nuran dreams to have a happy life with Resat just like in romantic movies. However, her brother wants her to marry the rich village aga who offers a lot of money in return.Nuran strongly refuses that and for this reason, she is constantly abused by her brother. Eventually, Nuran decides to leave her family behind. She goes to Resat and tells him everthing. They make a plan and decide to go to Istanbul. But, out of pure coincidence, Nuran discovers that Resat has an affair with another woman.",,,
https://www.turkishdrama.com/uprightness-iffet.html,,,,40.0,,,,Goldfilm,,,"Iffet (Deniz Cakir) is a beautiful and innocent girl who lives in a poor neighborhood with her father Ahmet (Mehmet Celik) and her sister. Her father is so mean and tough towards Iffet. He does not want her to go out, speak with boys, wear chic clothes and so on. Despite these strict rules within the family, Iffet secretly meets her boy friend Cemil (Ibrahim Celikkol).  Cemil is a young and handsome taxi driver who loves Iffet so much and wants to be together with her all the time. One day, Iffet attends to a wedding ceremony in her neighborhood. Almost everyone in the same nighborhood including Cemil come to this wedding. While Iffet’s father is hanging out with his friends, Iffet and Cemil secretly leave the ceremony and go inside the forest in order to speak for a while. There, Cemil looses his control and rape Iffet.",,,
https://www.turkishdrama.com/the-game-of-love-ask-oyunu.html,,,,,,,,Medyapim,,,"Sarp (Keremcem) is a rich, young and handsome man who is wominezer. His parents do not like his life style and want him to settle back. They want him to get married Yelda (Belit Ozukan) who also comes from a rich family.  On the other hand, Ekin (Yasemin Ergene) is a poor suburban girl who works in a factory to support her poor family. One day, out of pure coincidence, Ekin and Sarp come across and decide to make a marriage aggreement.Sarp does not want to get married Yelda and he wants his freedom back. Meanwhile, Ekin wants to finance her family’s monetary needs. Through fake marriage, both Sarp and Ekin will be happy.This is because, Sarp will get rid of his parents’s pressure while continuing his night-life and at the same time, Ekin will get money from Sarp while pretending his wife. However, they do not consider one thing: love. Eventually, they will fall in love and this love will affect everyone.",,,
https://www.turkishdrama.com/gulbeyaz-gulbeyaz.html,,,,,,15-Dec-02,4-Mar-03,Eryapim,,"Ruya Iscileri, Meric Demiray, Cenk Bogatur, Cem Gorgec, Baris ErdoganSynopsisGulbeyaz (Sevval Sam) is a beautiful and young girl who lives at the countryside in the Black Sea Region of Turkey.  Gulbeyaz fonds of her grandmother vey much. That’s why, she is just like her grandmother: boyish, stubborn and tough.On the other hand, Kadir (Nejat Isler) also comes from the countryside but he has lived in Istanbul for a long time to study.","Gulbeyaz (Sevval Sam) is a beautiful and young girl who lives at the countryside in the Black Sea Region of Turkey.  Gulbeyaz fonds of her grandmother vey much. That’s why, she is just like her grandmother: boyish, stubborn and tough.On the other hand, Kadir (Nejat Isler) also comes from the countryside but he has lived in Istanbul for a long time to study.",,,
https://www.turkishdrama.com/lightning-within-the-house-eve-dusen-yildirim.html,,,,,,9-Mar-12,15-Oct-12,Medyapim,,Meryem GulSynopsis,,,,
https://www.turkishdrama.com/fake-world.html,Yalan Dunya,Fake World,"Comedy, Romance",90.0,Kanal D,7-Jan-12,19-Nov-14,D Production,Jale Atabey Ozberk,Gulse Birsel  Synopsis,,,,
https://www.turkishdrama.com/ottoman-empire-rebellion-bir-zamanlar-osmanli-kiyam.html,Bir Zamanlar Osmanli Kiyam,Once Upon a Time in the Ottoman Empire: Rebellion,"Historical, Action, Romance, Drama",20.0,TRT 1,7-Jan-12,17-Dec-12,Hersey Film,Altan Donmez,"Ertan Kurtulan, Hilal Yildiz, Gursel Korat, Abdullah AkinSynopsisThe story takes place in the 18th century when III. Ahmet is the sultan of Ottoman Empire. During that period, Ottoman Empire is exposed to lots of foreign provocations. One of the biggest provocations derives from Iran.  In order to take over Ottoman Empire, Iranian Shah makes a plan and sends his son to Istanbul. He wants to make his son as the next sultan of the Ottoman Empire. To fulfill this plan, he gets the help of Kasim (Tolga Karel) and his sister Canseza (Asli Tandogan) who are the enemy of the Ottoman Empire.Kasim and Canseza always want to take their revenge from Ottoman Empire because they have lost their father for no reason under this regime. They decide to become partner with Iranian Shah and by this way, try to collapse the Ottoman Empire.","The story takes place in the 18th century when III. Ahmet is the sultan of Ottoman Empire. During that period, Ottoman Empire is exposed to lots of foreign provocations. One of the biggest provocations derives from Iran.  In order to take over Ottoman Empire, Iranian Shah makes a plan and sends his son to Istanbul. He wants to make his son as the next sultan of the Ottoman Empire. To fulfill this plan, he gets the help of Kasim (Tolga Karel) and his sister Canseza (Asli Tandogan) who are the enemy of the Ottoman Empire.Kasim and Canseza always want to take their revenge from Ottoman Empire because they have lost their father for no reason under this regime. They decide to become partner with Iranian Shah and by this way, try to collapse the Ottoman Empire.",,,
https://www.turkishdrama.com/sleepers-suskunlar.html,Suskunlar,Sleepers,"Action, Romance, Drama",28.0,Show TV,7-Jan-12,2-Dec-12,Tims Production,"Umur Turagay, Cagatay Tosun, Cagri Lostuvali",Pinar Bulut,"Ecevit (Murat Yildirim), Bilal (Sarp Akkaya), Zeki (Tuncay Mercan), and Ibrahim (Guven Murat Akpinar) are four young boys who are close friends and are living in the same neighborhood. There is also a beautiful girl, Ahu (Asli Enver), who is in love with Ecevit.  These four boys have a normal life just like any other child. They have dreams and at the same time, they have the ambition and energy to fulfill these dreams. However, one day, their lives turn upside down. One tragedy changes everything and ends their happy lives.During the circumcision ceremony, Bilal really scares and asks his friends for help. They decide to escape from the house and hide for a while until Bilal calms down. However, they are accidentally involved in a car accident. They kill an old man while driving a car and this one mistake transforms their lives.",tt2275071,https://www.imdb.com/title/tt2275071/,tt2275071
https://www.turkishdrama.com/angels-bless-you-melekler-korusun.html,,Angels Bless You,"Romance, Comedy, Drama",,,,,Timur Savci,"Cevriye Demir, Kerem Cakiroglu","Eylem Canpolat, Sema ErgenekonSynopsis",,,,
https://www.turkishdrama.com/the-little-lady-kucuk-hanimefendi.html,Kucuk Hanimefendi,The Little Lady,"Romance, Drama",,TRT 1,25-Feb-11,2-Mar-12,At Yapim Atalay Tasdiken,Serpil Kurtca,,,,,
https://www.turkishdrama.com/the-end-son-tv-series.html,Son,The End,"Mystery, Romance, Drama",25.0,ATV,7-Jan-12,7-Jul-12,Ay Yapim,Uluc Bayraktar,"Berkun OyaSynopsisAylin (Nehir Erdogan) is a beautiful married woman and loves her husband Selim (Yigit Ozsener) so much. They have a wonderful life: they are rich, they are successful at their works, and they have a 7 year-old son. Their life is just perfect. However, this perfect life turns upside down after Selim’s business trip to Frankfurt, Germany.  Before this business trip, they organize a birthday party for their son. They invite their loved ones. Their close friend Halil (Engin Altan Duzyatan) also comes to the party with his wife Alev (Berrak Tuzunatac).Halil is both a business partner of Aylin at the architecture company and a childhood friend of Selim. They have spent their childhood together and Halil’s parents have raised Selim when he lost his parents and his twin in a traffic accident. Unfortunately, unlike his close friend, Halil is not happy at his marriage with Alev. They have lots of discussions and they are on the verge of divorce.","Aylin (Nehir Erdogan) is a beautiful married woman and loves her husband Selim (Yigit Ozsener) so much. They have a wonderful life: they are rich, they are successful at their works, and they have a 7 year-old son. Their life is just perfect. However, this perfect life turns upside down after Selim’s business trip to Frankfurt, Germany.  Before this business trip, they organize a birthday party for their son. They invite their loved ones. Their close friend Halil (Engin Altan Duzyatan) also comes to the party with his wife Alev (Berrak Tuzunatac).Halil is both a business partner of Aylin at the architecture company and a childhood friend of Selim. They have spent their childhood together and Halil’s parents have raised Selim when he lost his parents and his twin in a traffic accident. Unfortunately, unlike his close friend, Halil is not happy at his marriage with Alev. They have lots of discussions and they are on the verge of divorce.",tt0048685,https://www.imdb.com/title/tt0048685/,tt0048685
https://www.turkishdrama.com/my-mom-annem.html,Annem,My Mom,"Romance, Drama",64.0,Kanal D,30-Aug-07,28-May-09,Gold Film,Faruk Teber,Gamze Ozer,"Zeynep (Vahide Gordum) and Musa (Talat Bulut) meet at university and fall in love with each other. They get married and live happilly afterwards. However, this happiness continues only for 3 years. After 3 years of their marriage, Zeynep discovers her husband’s betrayal during her pregnancy. She never forgives her husband and gets divorced from him without telling about the baby.  After divorce, Zeynep starts a new life. She moves to her father’s small house and tries to survive through selling meatballs in the bazaar. She suffers a lot while raising her daugher Gonca (Duygu Yetis) but never gives up working hard.",tt0084295,https://www.imdb.com/title/tt0084295/,tt0084295
https://www.turkishdrama.com/the-tulip-age-lale-devri.html,Lale Devri,The Tulip Age,"Romance, Drama",135.0,"Show TV, Fox TV",14-Sep-10,8-Feb-14,Avsar Film,"Kemal Uzun, Merve Girgin, Yasin Uslu","Berfu Soner, Eylem Canbolat, Isil Sonmez Sarhan, Sema Ergenekon, Sebnem CitakSynopsis",,tt0316155,https://www.imdb.com/title/tt0316155/,tt0316155
https://www.turkishdrama.com/i-named-her-feriha-adini-feriha-koydum.html,Adini Feriha Koydum,The Girl Named Feriha,"Romance, Drama",67.0,Show TV,7-Jan-11,29-Jun-12,MED Yapim,"Merve Girgin, Baris Yos","Melis Civelek, Sirma YanikSynopsisFeriha (Hazal Kaya) is a clever and beautiful young girl who lives in a luxury neighbourhood but belongs to a poor family. Her father (Metin Cekmez) works as a maintenance guy in a big apartment block where the management provides them a small living place , at the grand floor of the building.  Feriha’s mother (Vahide Gordum) also helps her father through working as a cleaning lady in the same block. Feriha lives with her parents and her twin brother and sometimes helps her parents to do apartment chores. She collects the trashes, cleans the apartment stairs and carries out the orders of the residents.","Feriha (Hazal Kaya) is a clever and beautiful young girl who lives in a luxury neighbourhood but belongs to a poor family. Her father (Metin Cekmez) works as a maintenance guy in a big apartment block where the management provides them a small living place , at the grand floor of the building.  Feriha’s mother (Vahide Gordum) also helps her father through working as a cleaning lady in the same block. Feriha lives with her parents and her twin brother and sometimes helps her parents to do apartment chores. She collects the trashes, cleans the apartment stairs and carries out the orders of the residents.",tt1826071,https://www.imdb.com/title/tt1826071/,tt1826071
https://www.turkishdrama.com/desperate-housewives-umutsuz-ev-kadinlari-tv-series.html,Umutsuz Ev Kadinlari,Desperate Housewives,"Romance, Comedy",154.0,"Kanal D (2011-2013), FOX Tv (2013-2014), TV2",2-Oct-11,19-Jun-14,Med Yapim,"Eylem Koza, Merve Girgin","Gul Gursoy, Hatice Meryem, Yelda Eroglu",This tv series is a Turkish version of Desperate Housewives.  Elif (Ceyda Duvenci) is a good mother who devoted herself to her four children and could not go back to her job again.Emel (Ozge Ozder) is a beautiful widow who makes a living through her death husband’s salary and now searches for a new love.Nermin (Bennu Yildirimlar) is a picky and difficult woman who unknowingly destroys her family relations.,tt2051741,https://www.imdb.com/title/tt2051741/,tt2051741
https://www.turkishdrama.com/like-a-sin-bir-gunah-gibi.html,Bir Gunah Gibi,Like a Sin,"Romance, Drama, Historical",1.0,Atv,,,Most Production,Gul Oguz,"Ayca Mutlugil, Nuray UsluSynopsis",,tt28502011,https://www.imdb.com/title/tt28502011/,tt28502011
https://www.turkishdrama.com/false-spring-yalanci-bahar.html,Yalanci Bahar,False Spring,"Romance, Drama",9.0,Star Tv,5-Sep-11,31-Oct-11,Gold Film,Serkan Ipekoren,"Nil Gulec Unsal, Ozlem Dumludag, Atilla Unsal, Emre Ozdur, Savas SaylanSynopsisKaraman family is a well-known and respected family in Istanbul. Zeynep (Fahriye Evcen) is the daughter-in-law of this family. She is married to Mehmet (Serkan Ercan) and has a son named Omer.  Zeynep is a lovely young woman who has a secret that she cannot tell even Mehmet about. This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Zeynep has concealed the secret for ten years, one day she realizes that she cannot escape from this secret at all.","Karaman family is a well-known and respected family in Istanbul. Zeynep (Fahriye Evcen) is the daughter-in-law of this family. She is married to Mehmet (Serkan Ercan) and has a son named Omer.  Zeynep is a lovely young woman who has a secret that she cannot tell even Mehmet about. This secret has haunted her for most of her life and is a heavy burden on her shoulders. Although Zeynep has concealed the secret for ten years, one day she realizes that she cannot escape from this secret at all.",tt2091214,https://www.imdb.com/title/tt2091214/,tt2091214
https://www.turkishdrama.com/love-in-the-sky-yer-gok-ask.html,Yer Gok Ask,Love Is in the Air,"Romance, Drama",122.0,Fox,9-Aug-10,27-May-13,Avsar Film,"Aysun Akyuz, Atil Inac, Ulas Inan Inac","Eylem Canpolat, Sema Ergenekon, Berfu Soner, Isil Sonmez Sarhan","A wealthy Hancioglu family owns vast estates in Cappadocia in Middle Turkey. Yusuf (Murat Unalmis) is the oldest son of this family therefore; he manages the family business and bears all the responsibility of the family on his shoulders. Yusuf is very handsome, rich and hardworking. Thus, there are lots of women who want to be his bride but, Yusuf wants to get married with a woman whom he loves.",,,
https://www.turkishdrama.com/kuzey-guney-north-south.html,Kuzey Guney,North South,"Action, Drama, Romance",80.0,Kanal D,7-Sep-11,26-Jun-13,Ay Yapim,"Mehmet Ada Oztekin, Hilal Saral","Melek Gencoglu, Ece YorencSynopsisKuzey (Kivanc Tatlitug) and Guney (Bugra Gulsoy) are two brothers who have opposite characters. Kuzey is rebellious, fearless, and impatient. He finds himself in trouble most of the time because he can’t control his anger. On the other hand, Guney is hardworking, responsible, calm, and patient. They are so different from each other just like north (which means Kuzey in Turkish) and south (which means Guney in Turkish). Even though their characters are separated, these two brothers are closely bound to each other. A new page opens in the brothers’ lives when Cemre (Oyku Karayel) moves to their neighborhood.  Kuzey, Guney and Cemre become close friends and spend most of their time together. Their fates come to an intersection when both Kuzey and Guney develop a deep love for Cemre.The day before the university entrance exam, Kuzey decides to reveal his feelings. However, he is devastated when he learns that Guney and Cemre are going out already.","Kuzey (Kivanc Tatlitug) and Guney (Bugra Gulsoy) are two brothers who have opposite characters. Kuzey is rebellious, fearless, and impatient. He finds himself in trouble most of the time because he can’t control his anger. On the other hand, Guney is hardworking, responsible, calm, and patient. They are so different from each other just like north (which means Kuzey in Turkish) and south (which means Guney in Turkish). Even though their characters are separated, these two brothers are closely bound to each other. A new page opens in the brothers’ lives when Cemre (Oyku Karayel) moves to their neighborhood.  Kuzey, Guney and Cemre become close friends and spend most of their time together. Their fates come to an intersection when both Kuzey and Guney develop a deep love for Cemre.The day before the university entrance exam, Kuzey decides to reveal his feelings. However, he is devastated when he learns that Guney and Cemre are going out already.",tt2050064,https://www.imdb.com/title/tt2050064/,tt2050064
https://www.turkishdrama.com/1001-nights-binbir-gece.html,Binbir Gece,1001 Nights,"Romance, Drama, Family",90.0,Kanal D,7-Nov-06,12-May-09,TMC Film,Kudret Sabanci,"Mehmet Bilal, Murat Lutfu, Yildiz Tunc, Ethem YektaSynopsisSehrazat (Berguzar Korel) is a talented architect who works in a construction company owned by Onur (Halit Ergenc) and Kerem (Tardu Flordun). She loses her husband and is devastated once more when she learns that her five-year old son suffers from leukemia and needs an urgent and very expensive surgery.  Sehrazat finds $50.000 by her effort but still needs another $150.000 to afford her son’s very costly surgery, bone marrow transplantation. Although she knows that she is an unwanted bride, she desperately asks for her father-in-law but is rejected cruelly.As a last chance, Sehrazat tries to receive $150.000 in loan from her boss, Onur who is secretly attracted to her. Onur accepts to give her the money on the condition that she spends one night with him. This indecent offer, which turns the life of Sehrazat upside down, becomes the beginning of everything.","Sehrazat (Berguzar Korel) is a talented architect who works in a construction company owned by Onur (Halit Ergenc) and Kerem (Tardu Flordun). She loses her husband and is devastated once more when she learns that her five-year old son suffers from leukemia and needs an urgent and very expensive surgery.  Sehrazat finds $50.000 by her effort but still needs another $150.000 to afford her son’s very costly surgery, bone marrow transplantation. Although she knows that she is an unwanted bride, she desperately asks for her father-in-law but is rejected cruelly.As a last chance, Sehrazat tries to receive $150.000 in loan from her boss, Onur who is secretly attracted to her. Onur accepts to give her the money on the condition that she spends one night with him. This indecent offer, which turns the life of Sehrazat upside down, becomes the beginning of everything.",tt0905574,https://www.imdb.com/title/tt0905574/,tt0905574
https://www.turkishdrama.com/aliye-aliye.html,Aliye,Aliye,"Drama, Family, Romance",76.0,ATV,14-Sep-04,17-Oct-06,TMC Film,Kudret Sabanci,"Guliz Kucur, Mehmet Bilal, Yildiz TuncSynopsisAliye (Sanem Celik) has two beautiful children but an unhappy marriage. She lives in a big house with her mother-in-law and sister-in-law. When Aliye discovers that her husband Sinan (Halit Ergenc) is cheating on her with a younger chick, she decides to leave the house and go to her uncle’s house in Istanbul. She takes her two kids with her but Sinan follows her to the train station and manages to take their son away from her.  Aliye starts a new life in Istanbul with his uncle Feyyaz (Ilhan Sesen) and at the same time struggles to get her son from Sinan. She tries to keep away from her ex-husband but Sinan still loves her and wants to be with her again. Although Aliye wants nothing more than to forget about her past and live the rest of her life quietly with her children, she comes across a new love.","Aliye (Sanem Celik) has two beautiful children but an unhappy marriage. She lives in a big house with her mother-in-law and sister-in-law. When Aliye discovers that her husband Sinan (Halit Ergenc) is cheating on her with a younger chick, she decides to leave the house and go to her uncle’s house in Istanbul. She takes her two kids with her but Sinan follows her to the train station and manages to take their son away from her.  Aliye starts a new life in Istanbul with his uncle Feyyaz (Ilhan Sesen) and at the same time struggles to get her son from Sinan. She tries to keep away from her ex-husband but Sinan still loves her and wants to be with her again. Although Aliye wants nothing more than to forget about her past and live the rest of her life quietly with her children, she comes across a new love.",tt0424596,https://www.imdb.com/title/tt0424596/,tt0424596
https://www.turkishdrama.com/an-istanbul-fairytale-bir-istanbul-masali.html,Bir Istanbul Masali,An Istanbul Fairytale,"Romance, Drama",71.0,ATV,18-Sep-03,13-Jun-05,TMC Film,Omur Atay,"Gaye Boralioglu, Sertac Ergin, Gokhan Horzum, Nese Sen, Aydin Uredi","Esma (Ahu Turkpence) is the young daughter of a family working at a rich mansion. Her father Cemal (Altan Erkekli) is the chauffeur and her mother Suzan (Vahide Gordum) is the cook of Arhan family more than 30 years.  Arhan family live in a small white house built for the staff in one corner of the extensive Arhan grounds. Esma has been in love with Demir Arhan (Ozan Guven) all her life.Demir who busily goes back and forth between adrenalin sports and love affairs has never noticed Esma, much to her dismay. Demir’s business-focused older brother Selim (Mehmet Aslantug), on the other hand, manages the family business (ARC Holding Company).",tt0421297,https://www.imdb.com/title/tt0421297/,tt0421297
